GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2018_Sen,Dem_2018_Sen,Rep_2018_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
26161161117,6,26161161117,1267,666,572,1492,792,680,1487,758,705,1224,671,537,1191,596,552,1226,674,526,988,496,442,1778,1753,9,0,12,1,0,0,12,1,0,0,2115,2033,20,0,22,1,0,0,0,1896,1830,33,0,29,3,0,0,29,0,0,0,0,2278,2083,31,0,52,22,0,0,41,0,0,14,111,1950,1813,36,24,51,22,0,0,0,1448,1362,18,18,30,15,0,0,0,1608,1461,26,11,31,7,0,11,61,2056,1828,51,31,71,51,1,1608,1461,26,21,36,44,0
26161161023,6,26161161023,1089,965,109,1570,1401,161,1542,1311,220,736,660,67,721,647,59,733,674,49,1254,1104,104,3269,2668,77,162,338,27,0,152,287,14,0,0,3536,2786,106,177,441,29,0,0,0,2870,2369,57,132,290,29,0,128,249,2,0,1,0,3139,2464,90,142,410,37,0,136,359,2,0,1,88,2768,2242,93,66,359,21,5,0,0,2718,2199,93,62,357,20,4,0,0,2568,1755,142,52,496,2,4,6,111,2757,1889,156,80,592,13,5,2568,1755,142,67,571,7,5
26161161111,6,26161161111,1320,845,447,1468,986,466,1470,931,524,1243,814,417,1210,750,419,1242,814,410,1312,803,443,1643,1401,54,38,144,7,0,38,135,2,0,0,2069,1700,93,47,212,47,0,0,0,1386,1201,22,28,126,4,0,28,123,4,0,0,0,1742,1455,34,28,190,6,0,28,179,6,0,15,24,1969,1607,59,73,214,19,1,0,0,1527,1293,32,46,148,9,0,0,0,1621,1249,33,44,225,0,0,6,64,1981,1494,61,72,315,34,4,1621,1249,33,62,244,28,3
26051051014,2,26051051014,578,206,357,708,240,460,699,267,423,507,199,296,501,159,289,503,205,285,584,190,370,1107,1064,28,1,4,12,0,0,4,4,0,0,1280,1221,30,1,2,20,0,0,0,1129,1098,25,0,0,3,0,0,0,0,0,0,0,1292,1251,31,1,0,5,0,0,0,3,0,0,7,1362,1304,26,6,3,21,0,0,0,1144,1096,20,4,3,19,0,0,0,1100,1031,19,3,4,4,0,5,34,1279,1192,25,9,8,32,1,1100,1031,19,5,5,27,0
26129129014,1,26129129014,701,196,481,812,225,573,809,251,546,637,190,425,608,152,412,642,198,418,727,175,527,1032,1005,15,1,0,13,0,1,0,11,0,0,1176,1136,21,1,0,15,0,0,0,1029,1003,16,2,0,11,0,2,0,7,0,0,0,1174,1135,21,2,0,15,0,2,0,7,0,0,7,1368,1327,9,2,8,17,1,0,0,1109,1085,6,0,3,12,1,0,0,1051,988,18,1,4,3,0,6,31,1241,1147,22,8,12,26,2,1051,988,18,3,9,20,1
26121121052,3,26121121052,1201,568,590,1349,637,687,1332,606,693,1114,554,532,1085,489,530,1129,568,504,1232,559,594,1775,1549,39,162,30,3,0,142,30,0,0,0,2098,1776,46,239,33,10,0,0,0,1855,1560,34,233,16,8,0,228,16,0,0,0,0,2411,1966,49,365,22,15,0,247,22,0,0,0,125,2199,1885,92,157,46,37,2,0,0,1800,1583,66,102,29,29,2,0,0,1866,1581,108,101,19,3,0,6,48,2270,1888,134,156,41,39,5,1866,1581,108,119,28,25,3
26091091001,5,26091091001,1117,716,361,1273,801,445,1253,771,445,1022,665,322,1005,656,294,1026,682,306,1182,727,374,2852,2301,287,234,6,20,10,165,2,10,0,0,3995,2920,724,306,19,19,9,0,0,2505,1774,417,263,6,19,10,212,2,15,10,0,0,3359,2107,842,367,14,22,10,309,2,15,10,0,75,3498,2336,807,303,54,79,2,0,0,2749,1967,514,210,34,58,2,0,0,2310,1583,505,112,13,19,0,3,75,2999,1911,780,244,28,100,3,2310,1583,505,152,15,85,1
26091091031,5,26091091031,1085,413,638,1355,497,829,1325,468,826,945,381,541,923,349,527,939,408,505,1005,362,591,1420,1402,0,0,0,7,4,0,0,0,8,0,1910,1868,1,18,8,15,4,0,0,1528,1517,0,0,0,10,0,0,0,0,0,4,0,2059,2034,0,17,0,13,0,0,0,0,0,0,25,2048,1871,117,17,23,29,0,0,0,1508,1409,62,8,14,19,0,0,0,1788,1591,106,9,14,3,0,2,63,2381,2064,172,49,24,55,0,1788,1591,106,19,20,35,0
26091091037,5,26091091037,441,130,304,561,164,390,551,151,396,389,128,255,382,117,253,390,128,255,484,131,334,835,787,25,2,13,2,0,0,1,0,0,0,1091,1019,37,20,13,14,0,0,0,850,816,9,0,18,4,0,0,1,0,0,0,0,1075,1021,30,3,17,13,0,0,1,0,0,0,21,1230,1165,42,4,2,19,0,0,0,950,911,21,1,2,16,0,0,0,903,829,36,1,1,2,0,2,32,1155,1045,58,4,5,26,1,903,829,36,1,5,20,1
26091091036,5,26091091036,911,244,645,1086,275,795,1064,261,785,809,237,553,800,213,543,813,247,545,921,224,658,1288,1249,31,11,0,8,0,11,0,4,0,0,1643,1576,41,30,0,6,0,0,0,1248,1207,28,11,0,5,0,11,0,4,0,0,0,1633,1580,26,17,0,3,0,10,0,2,0,2,10,1787,1690,58,13,3,23,2,0,0,1366,1308,37,5,2,14,1,0,0,1441,1334,59,3,2,6,0,2,35,1824,1678,77,8,6,48,1,1441,1334,59,5,2,33,1
26067067010,2,26067067010,702,217,461,830,235,585,815,241,557,627,219,395,594,171,380,629,230,374,699,191,467,1370,1256,53,0,21,44,0,0,21,1,0,0,1576,1432,67,6,24,53,0,0,0,1557,1157,45,293,25,40,0,293,25,0,0,0,0,1746,1305,73,295,25,48,0,291,23,0,0,0,52,1403,1310,62,14,7,7,1,0,0,1054,996,38,7,6,7,1,0,0,1095,1034,31,3,3,0,0,0,24,1418,1308,57,22,8,27,0,1095,1034,31,8,4,16,0
26149149019,5,26149149019,1121,390,695,1369,497,839,1359,472,860,982,354,593,966,306,597,977,363,576,1189,384,726,1949,1827,88,18,13,0,0,10,3,0,0,0,2921,2473,393,38,18,3,0,0,0,1942,1807,104,23,10,3,0,15,0,0,0,0,0,3017,2552,409,45,12,2,0,31,1,0,0,0,28,3016,2538,350,55,50,21,5,0,0,2122,1864,180,27,34,15,1,0,0,2243,1740,314,21,57,3,0,9,99,3134,2321,542,82,99,53,4,2243,1740,314,42,75,36,2
26121121020,2,26121121020,1357,604,706,1582,674,879,1554,660,852,1219,580,608,1190,519,606,1221,606,570,1392,577,721,1892,1708,38,77,56,9,0,70,41,9,0,0,2425,2184,61,90,75,11,0,0,0,1734,1518,17,61,68,69,0,61,45,9,0,0,0,2181,1913,35,81,81,73,0,63,53,11,0,0,108,2682,2410,77,123,38,51,5,0,0,1976,1822,37,62,26,36,5,0,0,2012,1784,65,54,8,9,1,5,86,2582,2237,106,89,20,52,2,2012,1784,65,59,10,43,1
26113113006,1,26113113006,99,23,73,116,30,85,116,30,86,94,24,67,94,21,65,95,25,67,97,20,75,156,151,1,0,0,2,0,0,0,1,0,0,187,179,1,0,0,7,0,0,0,166,160,2,0,0,2,0,0,0,1,0,0,0,219,208,2,0,0,9,0,0,0,1,0,0,7,194,189,0,0,1,4,0,0,0,149,146,0,0,0,3,0,0,0,151,141,3,0,2,0,0,0,5,174,161,4,0,2,6,0,151,141,3,0,2,4,0
26125125138,11,26125125138,1230,753,432,1475,886,560,1452,886,524,1082,691,346,1043,643,326,1084,711,326,1283,700,505,2648,2279,16,254,18,75,0,254,18,0,0,0,3533,2875,14,537,30,76,0,0,0,2569,2341,11,120,29,69,0,120,29,0,0,0,0,3242,2812,65,181,51,71,0,118,51,0,0,0,196,3225,2690,74,334,75,73,0,0,0,2474,2120,46,205,57,54,0,0,0,2384,1815,92,245,48,14,0,8,162,2822,2070,115,445,88,113,1,2384,1815,92,316,78,87,1
26125125461,11,26125125461,1701,721,923,1992,827,1121,1970,853,1072,1498,658,809,1437,571,793,1502,670,778,1807,735,964,2782,2510,102,82,50,6,0,65,50,4,20,0,3241,2748,238,150,92,12,20,0,0,2728,2367,211,80,50,9,0,63,50,0,0,15,0,3337,2607,497,144,83,15,17,103,83,0,0,0,48,3658,3102,222,211,99,32,1,0,0,2957,2561,151,151,76,27,0,0,0,3093,2615,187,115,69,3,0,3,101,3624,2974,262,193,107,79,3,3093,2615,187,136,79,66,2
26091091042,5,26091091042,1198,466,698,1378,551,795,1366,509,831,1110,465,620,1079,411,622,1103,462,616,1176,414,701,1535,1448,48,26,5,4,0,16,2,1,0,0,1920,1759,95,47,13,29,0,0,0,1492,1354,103,25,5,5,0,11,2,1,0,0,0,1972,1680,214,83,15,23,0,15,10,2,0,2,43,1976,1816,88,25,16,45,3,0,0,1530,1433,55,12,8,28,1,0,0,1601,1463,46,10,9,6,0,3,64,2042,1815,77,40,36,57,1,1601,1463,46,18,21,40,1
26161161096,6,26161161096,1039,409,611,1199,514,676,1196,487,698,953,383,564,925,341,554,960,387,555,1024,346,614,1395,1342,24,5,27,0,0,5,0,0,0,0,1630,1572,24,7,27,3,0,0,0,1261,1205,13,13,28,0,0,13,0,0,0,0,0,1472,1409,14,21,26,0,0,21,0,0,0,0,26,1620,1511,49,22,37,1,0,0,0,1251,1184,29,13,25,1,0,0,0,1396,1231,53,4,52,0,0,1,55,1793,1557,69,28,98,33,1,1396,1231,53,13,69,23,1
26161161022,6,26161161022,1082,940,124,1414,1245,157,1373,1135,219,730,651,73,718,624,79,729,655,68,1521,1318,151,3057,2327,133,175,379,37,0,172,361,0,7,0,3267,2375,155,192,506,66,0,0,0,2297,1543,154,151,398,50,0,148,386,14,0,4,0,2460,1578,171,165,505,72,0,150,491,14,0,0,57,3209,2371,131,111,576,27,2,0,0,3202,2368,131,110,572,26,2,0,0,4223,3040,264,342,392,12,1,31,141,4364,3137,273,424,478,30,7,4223,3040,264,413,457,27,7
26161161041,6,26161161041,839,667,153,1029,833,186,1022,792,209,718,586,127,704,566,120,721,587,122,850,643,160,1181,940,22,73,145,1,0,68,123,1,0,0,1688,1126,82,89,385,7,0,0,0,1162,929,17,54,164,4,0,49,153,0,0,0,0,1756,1120,86,66,482,10,0,53,448,0,0,0,49,2029,1459,87,171,300,22,2,0,0,1693,1239,65,138,241,19,2,0,0,1892,1161,89,137,403,4,0,9,89,2054,1227,106,208,474,36,4,1892,1161,89,178,427,31,4
26161161021,6,26161161021,1549,1258,263,1816,1528,266,1795,1448,324,1387,1120,257,1357,1072,246,1390,1138,233,1548,1232,254,1979,1284,76,112,470,23,0,69,449,23,14,0,3239,1666,204,198,1188,21,1,0,0,2052,1333,70,43,533,65,0,27,370,15,0,7,0,3178,1522,176,64,1368,75,0,25,1149,17,0,0,287,3279,1872,113,175,1118,13,2,0,0,2580,1577,84,133,782,9,2,0,0,2900,1552,100,106,1018,3,1,10,110,3539,1762,138,178,1393,43,6,2900,1552,100,134,1059,38,5
26125125445,11,26125125445,1441,785,607,1787,1031,736,1759,990,730,1233,676,523,1199,623,512,1226,683,502,1410,699,616,2325,1806,15,167,294,25,0,147,284,25,15,0,3436,2121,191,175,907,25,16,0,0,2200,1731,13,149,261,24,0,139,251,20,0,20,0,3447,2062,178,310,846,30,20,299,836,17,0,0,58,3458,2443,151,307,522,64,7,0,0,2625,1941,101,205,346,39,4,0,0,3101,1931,194,206,649,3,0,9,109,3901,2304,282,328,908,79,5,3101,1931,194,224,679,51,4
26125125103,11,26125125103,1993,1208,745,2305,1436,842,2292,1379,885,1811,1117,670,1770,1034,667,1816,1132,649,2013,1151,761,2425,1855,14,290,245,10,0,290,180,0,15,0,3126,2415,15,338,388,9,0,0,0,2490,1880,30,300,270,0,0,235,240,0,0,15,0,3142,2365,35,351,443,0,0,234,362,0,0,0,146,3445,2694,59,303,383,20,5,0,0,2572,2081,38,198,246,13,5,0,0,2683,2022,60,273,246,2,1,4,75,3346,2424,108,434,335,34,3,2683,2022,60,295,273,21,3
26125125494,11,26125125494,1009,663,331,1155,713,434,1140,686,442,911,628,276,893,616,252,916,650,249,1045,686,323,1512,1163,10,220,113,6,0,220,106,6,3,0,2213,1754,10,254,178,6,0,0,0,1465,1222,2,156,84,0,0,156,65,0,0,0,0,2009,1631,2,202,168,2,0,163,130,0,0,0,79,1906,1382,20,221,276,12,6,0,0,1417,1080,15,139,179,6,3,0,0,1430,1043,24,163,144,0,0,6,50,1806,1300,25,253,201,12,0,1430,1043,24,176,162,11,0
26125125320,10,26125125320,1016,490,493,1169,607,539,1163,584,565,915,451,449,889,397,444,916,452,429,1032,448,523,1536,1321,67,2,133,13,0,2,130,0,0,0,2234,1826,67,46,326,13,0,0,0,1334,1113,101,0,114,8,0,0,110,0,0,0,0,1907,1515,103,66,282,7,0,0,263,0,0,0,26,1782,1480,61,52,183,11,0,0,0,1332,1137,37,32,119,7,0,0,0,1486,1092,57,50,214,0,0,2,71,1870,1329,78,95,311,40,2,1486,1092,57,67,230,27,1
26125125305,10,26125125305,1002,504,482,1120,619,492,1120,571,537,935,466,460,910,420,474,936,469,454,1000,480,480,1240,1140,10,15,75,0,0,15,75,0,0,0,1680,1410,48,16,206,0,0,0,0,1250,1130,10,0,110,0,0,0,110,0,0,0,0,1657,1400,50,0,207,0,0,0,194,0,0,0,13,1708,1355,51,103,202,0,1,0,0,1269,1034,29,70,137,0,1,0,0,1364,1040,49,63,182,0,0,4,26,1736,1287,64,94,259,25,0,1364,1040,49,64,191,20,0
26125125053,11,26125125053,1517,910,579,1633,1031,585,1635,1002,614,1452,871,565,1425,813,560,1453,878,553,1529,871,604,1737,1410,106,121,75,39,0,111,75,17,0,0,1951,1505,136,119,154,41,0,0,0,1722,1392,79,140,81,34,0,130,81,15,0,0,0,2009,1505,106,140,230,33,0,131,230,15,0,5,16,2476,1571,65,494,359,12,2,0,0,1988,1319,49,352,267,7,2,0,0,2231,1402,83,370,309,2,1,11,53,2717,1679,104,515,382,32,1,2231,1402,83,401,326,18,1
26055055035,1,26055055035,274,102,165,332,120,210,329,113,212,248,102,141,247,89,140,249,102,141,250,94,139,371,359,1,0,0,9,0,0,0,8,0,0,453,434,2,3,0,15,0,0,0,381,356,1,0,0,23,0,0,0,22,0,0,0,448,420,2,1,0,25,0,0,0,25,0,0,2,403,386,7,0,3,6,1,0,0,308,298,4,0,1,4,1,0,0,379,365,6,0,1,0,0,0,7,468,439,10,6,3,10,0,379,365,6,0,1,7,0
26161161051,6,26161161051,1698,1367,287,1887,1587,276,1858,1514,323,1604,1294,283,1583,1251,274,1609,1308,266,1640,1253,298,2064,1731,10,146,114,28,0,131,85,0,24,0,2587,2088,11,237,171,71,12,0,0,2035,1702,10,149,144,4,0,129,119,0,0,30,0,2623,2073,9,240,283,19,13,151,197,0,0,0,194,2621,2016,107,342,142,35,8,0,0,2061,1639,77,224,107,26,5,0,0,2239,1718,103,146,127,1,0,14,130,2825,2066,154,313,217,64,5,2239,1718,103,186,165,54,4
26115115041,5,26115115041,1432,497,902,1706,523,1164,1677,548,1095,1260,479,757,1228,440,747,1261,503,723,1470,465,932,2105,2065,40,0,0,0,0,0,0,0,0,0,2642,2599,42,0,0,0,0,0,0,2050,2025,25,0,0,0,0,0,0,0,0,0,0,2709,2675,25,0,0,0,0,0,0,0,0,0,9,2690,2585,51,29,7,19,0,0,0,2115,2052,33,10,6,14,0,0,0,2120,1992,26,2,7,2,0,2,89,2605,2406,56,13,22,69,0,2120,1992,26,7,11,54,0
26091091041,5,26091091041,1148,583,524,1321,684,614,1309,661,619,1051,559,463,1022,517,455,1049,572,441,1154,520,546,1765,1621,127,0,1,15,0,0,1,15,0,0,2280,2082,183,0,1,25,0,0,0,1659,1461,164,3,1,23,0,3,1,1,0,0,0,2204,1833,256,4,2,51,0,4,1,1,0,3,106,2379,2224,102,32,8,22,2,0,0,1783,1683,65,11,5,21,1,0,0,1826,1648,87,13,12,7,0,3,56,2371,2081,135,51,36,75,0,1826,1648,87,24,16,47,0
26091091032,5,26091091032,1301,541,714,1587,652,901,1552,623,884,1140,522,590,1118,479,572,1140,530,574,1280,448,760,1847,1719,70,0,13,27,6,0,0,0,12,0,2538,2289,131,50,52,51,7,0,0,2000,1866,103,0,6,20,0,0,0,0,0,6,0,2676,2419,183,76,26,36,0,0,0,0,0,0,75,2564,2345,139,27,23,32,1,0,0,1911,1782,84,14,14,20,1,0,0,1917,1759,75,10,6,3,0,2,62,2552,2268,135,46,27,46,4,1917,1759,75,19,10,36,2
26117117001,2,26117117001,1024,350,638,1220,368,826,1197,366,792,906,354,528,882,291,544,907,361,519,996,306,613,1715,1596,12,24,0,74,0,20,0,70,6,0,2163,2014,29,48,0,82,0,0,0,1620,1499,8,24,0,75,0,20,0,74,0,13,0,2112,1985,18,42,0,88,0,22,0,72,0,0,18,2209,2103,47,13,6,43,1,0,0,1719,1651,30,8,2,29,1,0,0,1729,1606,36,2,3,11,0,6,65,2135,1957,65,15,7,70,1,1729,1606,36,9,3,50,0
26045045004,7,26045045004,1530,560,916,1783,645,1099,1752,666,1043,1383,555,805,1335,455,804,1387,563,780,1549,471,963,2317,2166,70,48,1,39,0,34,1,12,0,0,2897,2657,86,71,9,76,0,0,0,2343,2133,65,79,1,65,0,69,1,13,0,0,0,2943,2578,84,122,7,134,0,104,2,17,0,0,154,2855,2697,111,19,12,21,3,0,0,2137,2046,65,8,8,11,1,0,0,2183,2022,79,9,17,5,0,0,51,2839,2573,124,37,36,58,4,2183,2022,79,13,24,34,2
26045045016,7,26045045016,938,630,280,1077,740,319,1065,737,304,859,580,260,838,541,259,866,607,235,945,582,308,1489,940,149,323,50,25,0,248,50,20,0,0,2054,1004,256,453,316,63,0,0,0,1562,1052,203,205,86,15,0,126,86,0,0,0,0,2132,1116,329,290,379,44,0,170,338,0,0,0,180,2001,1276,232,356,144,22,0,0,0,1504,1053,128,223,97,14,0,0,0,1556,918,197,263,71,1,0,4,102,1901,1030,287,413,144,69,2,1556,918,197,319,92,61,2
26125125505,11,26125125505,1783,710,1023,2107,823,1261,2066,815,1207,1614,706,879,1576,623,882,1618,712,863,1723,587,1054,2646,2408,102,31,78,32,0,31,67,28,0,0,3583,3163,176,88,121,34,0,0,0,2784,2551,87,29,68,44,0,29,60,24,0,0,0,3614,3255,151,61,100,45,0,56,90,26,0,5,34,3487,3138,169,76,60,52,6,0,0,2710,2499,96,44,37,37,2,0,0,2932,2585,107,47,32,8,0,8,145,3562,3059,154,108,70,101,0,2932,2585,107,63,50,83,0
26125125327,10,26125125327,1017,501,486,1246,611,615,1224,586,612,881,455,403,856,408,393,882,462,383,1043,457,532,1611,1429,60,8,101,0,0,8,84,0,13,0,2268,1919,66,37,246,12,0,0,0,1465,1305,65,10,75,4,0,10,65,0,0,0,0,2089,1762,104,46,183,5,0,46,160,0,0,0,17,2255,1712,84,118,336,20,0,0,0,1679,1334,52,76,212,15,0,0,0,1958,1453,99,78,199,9,0,12,108,2373,1707,141,146,294,64,1,1958,1453,99,112,223,55,1
26125125087,11,26125125087,974,442,495,1192,546,628,1169,532,604,855,408,418,832,375,399,857,440,384,970,360,549,2372,2162,48,132,16,11,0,132,2,0,0,0,3726,2802,476,220,217,11,0,0,0,2556,2221,211,91,18,4,0,91,1,0,0,0,0,3565,2864,418,135,142,8,0,102,92,0,0,0,88,2453,2198,152,41,35,33,2,0,0,1767,1632,78,15,19,22,1,0,0,2136,1766,153,58,30,7,1,15,106,2903,2306,280,123,77,123,2,2136,1766,153,74,45,82,2
26125125297,10,26125125297,1022,530,464,1181,641,522,1164,603,550,949,500,429,926,454,428,952,519,401,975,462,458,1360,1300,20,15,24,0,0,15,14,0,0,0,1716,1637,21,22,39,0,0,0,0,1280,1200,24,20,29,0,0,20,14,0,0,0,0,1708,1437,43,23,48,0,0,20,23,0,0,0,185,1701,1525,57,67,38,19,0,0,0,1364,1237,44,43,30,13,0,0,0,1446,1277,55,20,30,4,0,9,51,1765,1515,89,45,72,31,0,1446,1277,55,28,49,22,0
26125125321,10,26125125321,1563,670,858,1759,772,965,1742,760,962,1450,638,794,1416,574,785,1456,649,777,1586,627,876,1794,1556,24,85,117,3,0,83,98,0,8,0,2391,1961,80,126,233,14,0,0,0,1815,1581,22,103,113,0,0,103,98,0,0,0,0,2484,2083,76,121,206,0,0,119,171,0,0,0,35,2532,2093,43,70,326,8,1,0,0,1901,1616,28,49,206,5,1,0,0,2092,1712,56,53,198,0,0,13,60,2620,2083,85,84,314,26,1,2092,1712,56,69,214,24,1
26159159017,4,26159159017,344,130,196,419,156,253,413,144,256,304,118,163,294,103,164,302,130,155,344,124,186,623,574,25,3,3,18,0,3,3,3,0,0,804,723,56,3,4,19,0,0,0,606,559,28,3,3,13,0,3,3,3,0,0,0,735,662,51,3,4,15,0,3,4,3,0,0,13,829,755,41,17,3,12,0,0,0,600,563,20,6,0,11,0,0,0,602,535,25,1,0,3,2,2,34,851,725,57,19,8,31,3,602,535,25,6,4,20,2
26055055021,1,26055055021,1829,855,917,2134,1053,1048,2103,996,1083,1668,799,832,1632,735,817,1670,829,783,1770,727,928,2286,2220,48,0,0,20,0,0,0,0,3,0,3058,2959,69,20,10,22,4,0,0,2369,2322,32,0,0,15,0,0,0,3,0,0,0,3165,3103,37,8,0,16,0,0,0,2,0,0,22,2814,2674,59,21,16,38,9,0,0,2122,2049,33,5,10,23,5,0,0,2500,2297,56,4,19,14,1,2,107,3202,2900,93,13,36,101,3,2500,2297,56,10,22,66,2
26061061003,1,26061061003,745,256,467,877,275,592,878,302,561,660,256,385,646,220,393,659,259,384,744,206,486,1071,1003,23,4,5,35,0,4,2,24,2,0,1509,1401,33,12,10,52,0,0,0,1155,1079,11,4,25,33,0,4,23,29,0,4,0,1558,1445,31,9,35,38,0,4,27,31,0,7,9,1643,1585,15,10,4,38,0,0,0,1181,1143,10,3,3,25,0,0,0,1283,1192,11,6,8,9,0,2,55,1754,1648,15,11,19,40,4,1283,1192,11,10,17,34,3
26103103030,1,26103103030,402,239,150,442,234,192,439,254,178,377,244,126,366,209,128,377,245,118,406,225,160,729,709,1,4,2,19,0,0,2,10,0,0,891,866,1,1,1,21,0,0,0,699,679,1,4,2,13,0,0,2,10,0,4,0,862,838,0,6,5,15,0,0,2,9,0,0,13,882,842,9,3,10,21,0,0,0,713,688,6,0,6,15,0,0,0,657,616,8,1,4,7,0,0,21,806,752,12,4,5,29,0,657,616,8,3,5,23,0
26061061012,1,26061061012,569,323,226,676,387,271,668,377,280,523,300,208,513,280,199,529,308,200,553,296,213,1593,1512,18,4,49,11,0,4,49,11,2,0,1899,1770,44,21,63,12,9,0,0,1497,1422,11,20,40,16,0,20,40,10,0,1,0,1701,1596,15,19,58,19,8,19,48,9,0,0,21,1694,1568,29,36,42,23,2,0,0,1491,1375,24,36,40,20,2,0,0,1479,1313,41,27,37,10,4,6,41,1680,1477,49,45,56,40,6,1479,1313,41,35,44,33,5
26157157016,9,26157157016,1496,486,965,1766,512,1229,1744,562,1144,1318,479,805,1295,411,801,1313,490,779,1559,468,1016,2397,2304,43,28,26,0,0,24,26,0,0,0,3045,2871,102,25,43,0,0,0,0,2390,2298,48,9,41,1,0,5,41,0,0,0,0,3028,2864,98,11,57,1,0,6,55,0,0,0,8,3312,3186,53,15,15,49,1,0,0,2537,2448,33,11,7,41,1,0,0,2480,2317,60,6,6,6,0,5,80,3167,2932,88,16,8,83,0,2480,2317,60,11,6,57,0
26157157024,9,26157157024,978,323,622,1148,337,792,1135,368,743,867,336,505,849,270,526,865,329,507,987,283,652,1414,1331,48,0,25,10,0,0,25,0,0,0,1753,1635,55,8,47,9,0,0,0,1384,1290,47,0,40,6,0,0,40,0,0,0,0,1880,1740,51,0,77,5,0,0,77,0,0,0,10,1994,1894,48,21,18,14,1,0,0,1515,1463,29,8,7,9,0,0,0,1556,1469,25,0,5,5,0,1,51,1970,1838,40,7,11,49,0,1556,1469,25,3,5,35,0
26157157023,9,26157157023,1100,368,697,1285,392,876,1264,432,811,985,377,577,958,296,602,985,382,572,1142,335,747,1986,1914,25,4,8,24,0,4,8,24,10,0,2479,2375,36,5,32,23,9,0,0,1868,1765,29,15,12,43,0,15,12,24,0,8,0,2298,2139,35,31,26,60,8,15,12,23,0,0,75,2360,2266,54,9,5,26,2,0,0,1798,1741,31,5,3,16,2,0,0,1820,1716,27,9,7,8,0,0,53,2276,2132,41,21,15,60,1,1820,1716,27,15,7,43,0
26157157027,9,26157157027,1067,420,614,1285,490,775,1269,511,733,935,382,532,915,345,505,937,425,476,1144,389,692,1971,1819,64,41,4,53,0,25,0,0,0,0,2625,2304,138,111,16,85,3,0,0,2000,1795,114,45,0,59,0,25,0,0,0,3,0,2620,2279,164,111,15,110,3,53,12,0,0,0,118,2697,2309,80,260,13,42,1,0,0,1844,1694,43,82,5,25,1,0,0,1963,1709,105,66,4,7,0,6,66,2727,2249,170,221,11,61,0,1963,1709,105,83,6,46,0
26125125255,9,26125125255,1387,555,796,1536,677,833,1525,649,861,1308,522,774,1266,464,749,1313,529,750,1372,484,805,1759,1592,40,68,59,0,0,56,42,0,0,0,2381,2039,99,98,85,0,0,0,0,1629,1478,73,18,58,0,0,10,40,0,0,0,0,2122,1851,119,27,85,0,0,11,48,0,0,34,58,2218,2051,59,30,70,14,1,0,0,1618,1515,38,18,41,11,1,0,0,1710,1496,68,32,49,0,0,9,56,2221,1907,98,60,92,35,1,1710,1496,68,36,62,29,1
