,AL,AZ,AR,CO,CT,FL,GA,IL,IN,IA,KS,LA,MD,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,PA,SC,TN,TX,UT,VA,WA,WI
2302,0,4,0,5,5,12,6,12,3,1,1,1,6,6,4,0,3,1,3,8,2,20,6,6,0,7,2,1,17,1,8,7,4
2303,0,4,0,5,5,12,6,12,3,0,1,1,6,6,4,1,3,1,3,8,2,20,5,6,0,7,2,1,17,1,8,7,3
2304,0,4,0,5,5,12,6,12,3,0,1,1,6,5,4,1,3,1,2,8,2,20,6,6,0,7,2,1,17,1,8,7,4
2305,1,5,0,5,5,12,6,12,3,1,1,1,6,5,4,1,3,1,2,8,2,20,6,6,0,7,2,1,17,1,8,7,4
2306,1,5,0,4,5,12,6,12,3,2,1,1,6,6,5,1,3,1,2,8,2,20,6,6,0,7,2,1,18,1,7,7,4
2307,1,5,0,5,5,12,6,12,2,2,1,1,7,6,5,1,3,1,2,8,2,20,6,6,0,7,2,2,18,1,7,7,3
2308,1,5,0,5,5,12,6,11,2,1,1,1,7,6,5,1,3,1,2,8,2,20,6,6,0,7,2,2,18,1,7,7,3
2309,1,5,0,5,5,12,6,11,2,1,1,1,7,6,5,1,3,1,2,8,2,20,6,6,0,7,2,2,18,1,7,7,3
2310,1,5,0,4,5,12,6,11,2,1,1,1,7,6,5,1,3,1,2,8,2,20,5,6,0,7,2,2,18,1,7,7,3
2311,1,5,0,5,5,12,6,11,2,1,1,1,7,6,5,1,3,1,2,8,2,20,5,7,0,7,2,2,18,1,8,7,3
2312,1,5,0,5,5,12,6,11,2,1,1,1,7,6,5,1,3,1,2,8,2,20,5,7,0,7,2,2,18,1,8,7,3
2313,1,5,0,5,5,12,6,11,2,1,1,1,7,6,5,1,3,1,2,8,2,20,4,7,0,7,2,2,18,1,8,7,3
2314,1,5,0,5,5,12,5,11,2,1,1,1,6,6,5,1,2,1,2,8,2,20,4,7,0,7,2,2,17,1,7,7,3
2315,1,5,0,5,5,12,5,11,2,1,1,1,6,6,5,1,2,1,2,8,2,20,4,7,0,7,2,2,17,1,7,7,3
2316,1,5,0,5,5,12,4,11,2,1,1,1,7,6,5,1,2,1,3,8,2,20,5,7,0,7,2,2,17,1,7,7,3
2317,1,5,0,5,5,12,4,12,2,2,1,0,7,5,5,1,2,1,3,8,2,20,5,7,0,7,2,1,17,1,8,7,3
2318,1,4,0,5,5,12,4,12,2,2,1,1,7,5,5,1,2,1,2,8,2,20,6,7,0,7,2,1,17,1,7,6,3
2319,1,4,0,5,5,12,4,12,2,2,1,1,7,5,5,1,2,1,2,8,2,20,6,7,0,8,2,1,17,1,7,6,3
2320,1,4,0,5,5,12,5,12,2,2,1,1,7,5,5,0,2,1,2,8,2,20,6,7,0,8,2,1,17,1,7,6,3
2321,1,4,0,5,5,12,5,12,2,2,1,0,7,5,4,0,2,1,3,8,2,20,6,6,0,8,2,1,17,1,7,6,3
2322,1,5,0,5,5,12,5,12,2,2,1,0,7,5,4,1,2,1,3,8,2,20,6,6,0,8,2,1,17,1,7,7,3
2323,1,5,0,5,5,12,5,12,2,2,1,1,7,5,4,1,2,1,2,8,2,20,6,6,0,8,2,1,17,1,7,7,3
2324,1,6,0,5,5,12,5,12,2,2,1,1,7,5,4,1,2,1,2,8,2,20,5,6,0,8,2,1,17,1,7,7,3
2325,1,6,0,5,5,12,5,12,2,1,1,1,7,5,4,1,2,1,3,8,2,20,5,6,0,8,2,1,17,1,7,7,3
2326,1,5,0,5,5,12,5,12,2,1,1,1,7,5,4,1,2,1,3,8,2,20,5,6,1,8,2,1,17,1,7,7,3
2327,1,5,0,5,5,13,5,12,2,1,1,1,7,5,4,1,2,1,3,8,2,20,5,6,1,8,2,1,17,0,7,7,3
2328,1,5,0,5,5,13,5,12,2,1,1,1,7,5,4,1,2,1,3,8,2,20,5,6,1,8,2,1,17,0,7,7,2
2329,1,5,0,5,5,13,5,12,2,1,1,1,7,5,4,1,3,1,2,8,2,20,4,6,0,8,2,1,17,1,7,7,2
2330,1,5,0,5,5,13,5,12,2,1,1,1,7,5,4,1,3,1,2,8,2,20,4,6,0,8,2,1,17,1,7,7,2
2331,1,5,0,5,5,13,5,12,2,1,1,1,7,6,4,1,3,1,3,8,2,20,5,6,0,8,2,1,17,1,7,7,2
2332,1,5,0,5,5,13,5,12,2,1,1,1,6,6,4,0,2,1,3,8,2,20,5,6,0,8,2,1,17,1,7,7,2
2333,1,5,0,5,5,13,5,12,2,1,1,1,6,6,4,1,2,1,3,8,2,20,4,6,0,8,2,1,17,1,7,7,2
2334,1,5,0,5,5,13,5,12,2,1,1,1,5,5,4,0,2,1,3,8,2,20,4,6,0,8,2,1,17,1,7,7,2
2335,1,6,0,5,5,13,5,12,2,1,1,1,5,4,4,0,3,1,3,8,2,20,4,6,0,8,2,1,17,1,7,7,2
2336,1,6,0,5,5,13,5,12,2,1,1,1,5,4,4,1,3,1,2,8,2,20,4,6,0,8,2,1,17,1,7,7,2
2337,1,6,0,5,5,13,6,12,2,1,1,1,5,4,4,1,3,1,2,8,2,20,5,6,0,8,2,1,18,1,7,7,2
2338,1,6,0,5,5,12,6,12,2,1,1,1,5,4,4,1,3,1,2,9,2,20,5,6,0,8,2,2,18,1,7,7,2
2339,1,6,0,5,5,12,6,12,2,2,1,1,5,5,4,1,3,1,2,9,2,20,5,6,0,8,2,2,18,1,7,7,2
2340,1,5,0,5,5,12,6,12,2,2,1,1,6,5,4,1,3,1,3,9,2,20,6,6,0,8,2,2,18,0,7,7,2
2341,1,5,0,5,5,12,6,11,2,1,1,1,6,5,4,1,3,1,3,9,2,20,6,6,0,8,2,2,18,1,7,7,2
2342,1,5,0,5,5,12,6,11,2,2,1,1,6,5,4,1,3,1,2,9,2,20,6,6,0,8,2,2,18,0,7,7,2
2343,1,5,0,5,5,12,5,11,2,2,1,1,6,5,4,1,3,1,3,9,2,20,6,6,0,8,3,2,18,0,7,7,2
2344,1,5,0,5,5,12,5,11,2,2,1,0,7,5,4,1,3,1,3,9,2,20,6,6,0,7,2,2,18,0,7,7,3
2345,1,5,0,5,5,12,5,11,2,1,1,1,7,5,4,1,3,1,3,9,2,20,6,6,0,7,3,2,18,0,7,7,3
2346,0,5,0,5,5,12,5,11,2,1,1,1,7,5,4,1,3,1,3,9,2,20,6,6,0,7,3,2,18,0,6,7,3
2347,0,5,0,5,5,12,5,12,2,1,1,1,7,5,4,1,3,1,3,9,2,20,6,6,0,7,3,2,18,0,6,7,3
2348,0,5,0,5,5,12,5,12,2,2,1,1,7,6,4,1,3,1,3,9,2,20,6,6,0,7,3,2,18,0,6,7,4
2349,0,5,0,5,5,12,5,12,2,2,1,1,7,6,4,1,3,1,3,10,2,20,6,6,0,7,3,2,18,1,6,7,3
2350,0,5,0,5,5,12,5,12,2,2,1,1,6,6,4,1,3,1,3,10,2,20,5,6,0,7,2,2,18,1,6,7,3
2351,0,5,0,5,5,12,5,12,2,1,1,1,6,6,4,1,2,1,3,10,2,20,5,6,0,7,2,2,18,1,6,7,3
2352,0,4,0,5,5,12,5,12,2,0,1,1,6,6,4,1,2,1,3,10,2,20,5,6,0,7,2,2,18,1,6,7,3
2353,0,4,0,5,5,12,5,12,2,1,1,1,5,6,3,1,2,1,3,10,2,20,5,6,0,7,2,2,18,1,6,7,3
2354,0,4,0,5,5,12,5,12,2,1,1,1,5,6,3,1,3,1,3,10,2,20,5,6,0,7,2,2,18,1,6,7,3
2355,0,3,0,5,5,12,5,11,2,1,1,1,6,6,3,1,2,1,2,10,2,20,5,6,0,7,2,2,19,1,6,7,3
2356,0,3,0,5,5,12,5,11,2,1,1,1,6,6,3,1,3,1,2,10,2,20,5,6,0,7,2,2,19,1,6,7,3
2357,0,3,0,5,5,12,5,12,2,1,1,1,6,5,4,1,3,1,2,10,2,20,5,6,0,7,2,2,19,1,6,7,3
2358,0,3,0,5,5,11,5,12,2,1,1,1,5,5,4,1,3,1,1,10,2,20,5,6,0,7,2,2,18,1,6,7,3
2359,0,2,0,5,5,11,5,12,2,1,1,1,5,5,4,1,3,1,2,10,2,20,5,6,0,7,2,2,18,1,6,7,3
2360,0,3,0,5,5,11,5,12,2,1,1,1,5,5,4,1,2,1,2,10,2,20,5,6,0,7,2,2,18,1,7,7,3
2361,0,4,0,5,5,11,5,12,2,1,1,1,6,5,4,1,2,1,3,10,2,20,5,6,0,7,2,2,18,1,7,7,3
2362,0,4,0,5,5,11,5,12,2,2,1,1,7,6,3,1,2,1,3,10,2,20,5,6,0,7,2,2,18,1,7,7,3
2363,0,4,0,5,5,11,5,12,2,2,1,1,7,6,3,1,2,1,3,10,2,20,5,6,0,7,2,2,18,1,7,7,3
2364,0,5,0,5,5,11,5,12,2,2,1,1,7,6,3,1,2,0,3,10,2,20,5,6,0,7,2,2,18,1,7,7,3
2365,0,5,0,5,5,11,5,12,2,2,1,1,7,7,3,1,2,0,3,10,2,20,5,6,0,7,3,2,18,0,7,7,3
2366,0,5,0,5,5,11,6,12,2,1,1,1,7,7,3,1,2,0,2,9,2,20,6,6,0,7,2,2,18,0,7,7,3
2367,0,5,0,5,5,10,6,12,2,1,1,1,6,7,3,1,2,0,2,10,2,20,6,6,0,7,2,2,18,0,7,7,3
2368,0,5,0,5,5,10,6,11,2,0,1,1,5,7,4,1,2,0,2,10,2,20,6,6,0,7,2,2,18,0,7,7,4
2369,0,5,0,5,5,10,6,11,2,1,1,1,5,7,4,1,2,0,3,10,2,20,6,6,1,7,2,2,18,0,7,7,4
2370,1,5,0,5,5,10,6,11,2,1,1,1,5,7,4,1,2,0,3,10,2,20,6,6,1,7,2,2,18,0,6,7,4
2371,1,5,0,5,5,10,6,11,2,1,1,1,5,7,4,1,2,0,3,9,2,20,6,6,1,7,2,2,18,0,6,7,4
2372,0,4,0,5,5,10,6,11,2,1,1,1,6,7,4,1,2,1,3,9,2,20,6,6,1,7,2,2,18,0,6,7,4
2373,0,4,0,5,5,10,6,11,2,1,1,1,6,6,4,1,2,1,3,9,2,20,6,6,1,7,2,2,18,0,6,7,4
2374,0,4,0,5,5,10,6,11,2,2,1,1,6,6,4,1,2,1,2,9,2,20,5,6,0,7,2,2,18,0,6,7,4
2375,1,4,0,5,5,10,6,11,2,1,1,1,6,6,4,1,2,1,3,9,2,20,5,6,0,7,2,2,18,0,7,7,4
2376,1,5,0,5,5,10,6,11,2,1,1,1,5,6,4,1,2,1,3,9,3,20,5,6,0,7,2,2,18,0,7,7,4
2377,1,5,0,5,5,10,6,11,2,1,1,1,5,7,4,1,2,1,3,9,3,20,5,6,0,7,2,2,18,0,7,7,4
2378,1,5,0,5,5,10,6,11,2,1,1,1,5,7,4,1,2,1,3,9,3,20,5,6,0,6,2,2,18,0,7,7,3
2379,1,5,0,5,5,10,6,11,2,1,1,1,5,7,5,1,2,1,3,9,3,20,5,6,0,6,2,2,18,0,7,7,3
2380,1,5,0,5,5,11,6,11,2,1,1,1,5,7,5,1,2,1,3,9,3,20,5,6,0,7,2,2,18,0,7,7,3
2381,0,5,0,5,5,11,6,11,2,1,1,1,5,7,5,1,2,1,2,9,3,20,5,6,0,7,2,2,18,1,7,7,3
2382,0,5,0,5,5,11,6,11,2,1,1,1,5,7,5,1,2,1,2,9,3,20,5,6,0,7,2,2,17,1,7,7,3
2383,0,5,0,5,5,11,5,11,2,1,1,0,5,6,5,1,2,1,2,9,2,20,5,6,0,7,2,2,17,1,7,7,4
2384,0,5,0,5,5,11,5,11,2,1,1,0,6,6,5,1,2,1,2,9,2,20,6,6,0,7,2,2,17,1,7,7,4
2385,0,4,0,5,5,11,5,11,2,2,1,0,6,6,4,1,2,0,3,9,2,20,6,6,0,7,2,2,17,1,7,7,4
2386,0,4,0,5,5,11,5,11,2,1,1,0,7,6,4,0,2,0,2,10,2,20,6,6,0,7,2,2,17,1,7,7,3
2387,1,4,0,5,5,11,5,11,2,1,1,0,7,6,4,1,2,1,2,10,2,20,6,6,0,7,2,2,17,1,7,7,3
2388,1,4,0,5,5,11,5,11,2,0,1,0,7,6,4,1,2,1,2,10,2,20,6,6,0,7,2,2,17,1,7,7,3
2389,1,4,0,5,5,11,5,11,2,1,1,0,7,6,4,1,2,1,3,10,2,20,6,5,0,7,2,2,17,1,7,7,3
2390,1,5,0,5,5,11,5,11,2,1,1,1,7,6,4,1,2,1,3,10,2,20,6,5,0,7,2,2,17,1,7,7,3
2391,1,5,0,5,5,12,5,11,2,1,1,1,7,6,4,1,2,1,2,10,2,20,6,5,0,7,2,2,17,1,7,7,3
2392,1,5,0,5,5,12,6,11,2,1,1,1,7,6,4,1,2,1,2,10,2,20,6,5,0,8,2,2,17,1,7,7,3
2393,1,5,0,5,5,12,6,11,2,0,1,1,7,6,4,1,2,1,2,10,2,20,6,5,0,8,2,2,17,1,7,7,3
2394,1,5,0,5,5,12,6,12,2,0,1,1,7,7,4,1,2,0,3,10,2,20,6,5,0,8,2,2,17,1,7,7,3
2395,1,5,0,5,5,12,6,12,2,1,1,1,7,7,4,1,2,1,3,10,2,20,6,5,0,8,2,2,17,1,7,7,3
2396,1,5,0,5,5,12,6,12,2,1,1,1,6,7,4,1,2,1,3,10,2,20,6,5,0,8,2,2,17,1,7,7,3
2397,1,5,0,5,5,12,6,12,2,1,1,1,6,7,4,1,2,1,3,10,2,20,6,6,0,8,2,2,17,1,7,7,3
2398,1,5,0,5,5,12,6,12,2,0,1,1,6,7,4,1,2,1,2,9,2,20,6,6,0,8,2,2,17,1,7,7,3
2399,1,5,0,5,5,12,6,12,3,1,1,1,6,7,4,0,3,1,2,9,2,20,6,6,0,8,2,2,17,0,7,7,3
2400,1,5,0,5,5,12,6,12,3,0,1,1,6,7,4,1,3,1,2,9,2,20,5,6,0,8,3,2,17,1,7,7,3
2401,1,5,0,5,5,12,6,12,3,0,1,1,6,7,4,2,3,1,2,9,2,20,5,6,0,8,3,2,17,1,7,7,3
2402,1,5,0,5,5,12,5,12,2,0,1,1,6,6,4,1,3,1,3,9,2,20,5,6,0,7,3,2,17,1,7,7,3
2403,1,5,0,5,5,11,5,11,2,1,1,1,6,6,4,1,3,1,3,9,2,20,5,6,0,7,3,2,17,1,7,7,3
2404,1,5,0,5,5,11,5,11,2,1,1,1,6,6,4,1,3,1,3,9,2,20,5,6,0,7,3,2,17,1,7,7,3
2405,1,5,0,5,5,11,5,11,2,1,1,1,6,7,4,1,3,1,3,9,2,20,6,6,0,7,3,2,17,1,6,7,3
2406,1,5,0,5,5,11,5,11,3,1,1,1,6,7,4,1,2,1,3,9,2,20,6,6,0,7,2,2,17,1,6,7,2
2407,1,5,0,5,5,11,5,11,3,0,1,1,6,7,4,1,2,1,3,9,2,19,6,6,0,7,2,2,17,1,6,7,2
2408,1,5,0,5,5,11,5,11,3,0,1,1,6,6,4,1,2,1,2,10,2,19,6,6,0,7,2,2,17,1,6,7,2
2409,1,5,0,5,5,11,5,11,3,0,1,1,6,6,4,1,2,1,3,10,2,19,6,5,0,7,2,2,17,1,6,7,2
2410,1,5,0,5,5,12,5,11,3,1,1,1,6,7,4,1,2,1,3,10,2,19,6,5,0,7,2,2,17,1,6,7,2
2411,1,5,0,5,5,12,5,11,3,2,1,1,6,7,4,0,2,1,3,10,2,20,6,5,0,7,2,2,17,1,6,7,2
2412,1,5,0,5,5,12,5,11,3,2,1,1,5,7,4,0,1,1,3,10,2,20,6,5,0,7,2,2,17,1,6,7,2
2413,0,4,0,5,5,12,5,11,3,2,1,1,6,7,4,1,2,1,2,10,2,20,6,5,0,7,2,2,17,1,6,7,3
2414,1,4,1,5,5,11,5,11,3,1,1,1,6,7,4,1,2,1,3,10,2,20,6,6,0,7,2,2,17,1,6,7,3
2415,1,5,0,5,5,12,5,11,3,1,1,1,7,7,4,1,2,1,3,10,2,20,6,6,0,7,2,2,17,1,6,7,3
2416,1,5,0,5,5,12,5,11,3,1,1,1,7,7,4,1,1,1,3,10,2,20,7,6,0,7,2,2,17,1,6,7,3
2417,1,5,0,5,5,12,5,11,3,1,1,1,6,7,4,1,1,0,3,10,2,20,7,6,0,7,2,2,17,1,6,7,3
2418,1,5,0,5,5,12,5,11,3,0,1,1,6,7,4,1,1,0,3,10,2,20,7,6,0,7,2,2,17,1,6,7,3
2419,1,5,0,5,5,12,5,11,3,0,1,1,6,7,5,1,1,0,2,10,2,20,7,6,0,8,2,2,17,1,6,7,3
2420,1,5,0,5,5,12,5,11,2,1,1,1,6,7,5,1,1,1,3,9,2,20,7,6,0,8,2,2,17,1,6,7,3
2421,1,5,0,5,5,12,5,11,2,1,1,1,7,6,5,1,1,1,2,9,2,20,7,6,0,8,2,2,17,1,6,7,3
2422,1,5,0,5,5,12,5,11,1,1,1,1,7,6,5,1,2,1,2,9,2,20,6,6,0,8,2,2,17,1,6,7,3
2423,1,5,0,5,5,12,5,11,1,1,1,1,7,6,5,1,3,0,1,9,2,20,7,6,0,8,2,2,17,1,6,7,2
2424,1,5,0,5,5,12,5,11,1,2,1,1,7,6,5,1,3,1,2,9,2,20,6,6,0,8,2,2,17,1,6,7,2
2425,1,5,0,5,5,13,5,11,2,2,1,1,7,6,5,1,3,1,2,9,2,20,6,5,0,8,2,2,17,1,6,7,2
2426,1,4,0,5,5,13,5,11,1,1,1,1,7,6,5,1,3,1,2,9,2,20,7,5,0,8,2,2,17,1,6,7,2
2427,1,4,0,5,5,13,5,11,1,2,1,1,8,6,5,1,3,1,2,9,2,19,7,5,0,8,2,2,17,1,6,7,3
2428,1,4,0,5,5,13,5,11,1,2,1,1,8,6,5,1,3,1,3,9,2,19,7,5,0,8,2,2,17,1,6,7,3
2429,1,4,0,5,5,13,5,11,1,2,1,1,8,6,5,1,2,1,2,9,2,19,7,5,0,8,2,2,17,1,6,7,3
2430,0,4,0,5,5,13,5,11,1,1,1,1,8,5,4,1,2,1,2,9,2,19,7,5,0,8,2,2,17,1,6,7,3
2431,0,4,0,5,5,13,5,11,1,0,1,1,7,5,5,0,2,1,2,9,2,19,7,5,0,8,2,2,17,1,6,7,3
2432,0,4,0,5,5,13,5,11,1,1,1,1,7,5,5,1,2,1,2,9,2,19,7,5,0,8,1,2,17,1,6,7,4
2433,0,4,0,5,5,13,5,11,1,2,1,1,7,5,5,1,2,1,3,9,2,19,6,6,0,8,2,2,17,1,6,7,4
2434,0,4,0,5,5,13,5,11,2,2,1,1,7,5,5,1,2,1,2,9,2,19,6,6,1,8,2,2,17,1,6,7,3
2435,0,4,0,5,5,12,5,11,2,1,1,1,7,5,5,1,2,1,3,9,2,19,7,6,1,8,2,2,17,1,6,7,3
2436,1,4,0,5,5,11,4,11,2,1,1,1,6,5,5,1,2,1,3,8,2,19,7,6,1,8,2,2,17,1,6,7,3
2437,2,4,0,5,5,11,4,11,2,2,1,1,6,5,5,1,2,1,2,8,2,19,6,6,1,8,2,2,17,1,6,7,3
2438,1,4,0,5,5,11,4,11,2,2,1,1,5,5,5,1,2,1,2,8,2,19,6,6,1,8,2,2,17,1,6,7,3
2439,1,4,0,5,5,12,4,11,2,1,1,1,5,6,5,1,1,1,2,8,2,19,6,6,1,8,2,2,17,1,6,7,3
2440,1,4,0,5,5,12,4,11,2,1,1,1,5,6,5,1,1,1,2,8,2,20,6,6,1,8,2,2,17,1,6,7,3
2441,1,4,0,5,5,12,4,12,2,1,1,1,5,6,4,1,1,1,2,8,2,20,6,6,1,8,2,2,17,1,6,7,3
2442,1,4,0,5,5,12,4,12,2,2,1,1,5,6,4,1,1,1,2,8,2,20,6,6,0,8,2,2,17,1,6,7,3
2443,0,4,0,5,5,12,4,11,2,2,1,1,5,6,4,1,2,1,3,8,3,20,6,6,0,8,2,2,17,1,6,7,3
2444,0,4,0,5,5,13,4,11,2,2,1,1,5,6,4,1,2,1,3,8,3,20,6,6,0,8,2,2,17,1,6,7,3
2445,0,4,0,5,5,12,4,11,2,2,1,1,5,6,4,1,1,1,2,8,3,20,6,6,0,8,2,2,17,1,6,7,3
2446,0,3,0,5,5,12,4,11,2,2,1,1,5,6,4,1,1,1,3,8,2,20,6,6,0,8,2,2,17,1,6,7,3
2447,0,3,0,5,5,12,5,11,2,2,1,1,5,6,4,1,2,1,3,8,2,20,6,6,0,8,2,2,17,1,6,7,3
2448,0,3,0,6,5,12,6,11,3,1,1,1,5,6,4,1,3,0,3,8,2,20,6,6,0,8,2,2,17,1,6,7,3
2449,0,3,0,6,5,12,6,11,2,1,1,1,5,6,4,1,3,1,2,8,2,20,6,6,0,8,2,2,17,1,6,7,3
2450,0,3,0,6,5,12,6,11,2,1,1,1,6,6,4,1,3,1,3,8,2,20,6,6,0,8,2,2,17,1,6,7,3
2451,0,3,0,6,5,12,7,11,2,1,1,1,6,6,4,1,3,1,3,8,2,20,6,6,0,8,2,2,17,1,6,7,3
2452,0,3,0,5,5,12,7,11,3,1,1,1,6,6,4,1,3,0,3,8,2,20,6,6,0,8,2,2,17,1,6,7,3
2453,0,3,0,5,5,12,6,11,2,1,1,1,6,6,4,1,2,0,2,8,2,20,6,6,0,8,2,2,17,1,6,7,3
2454,0,3,0,5,5,12,6,12,2,2,1,1,6,6,4,1,2,1,3,8,2,20,6,6,0,8,2,2,17,1,6,7,3
2455,0,3,0,5,5,12,6,12,2,2,1,1,6,6,4,1,2,1,3,8,2,20,6,6,0,7,2,2,17,1,6,7,3
2456,1,3,0,5,5,12,6,12,2,2,1,1,6,6,4,1,3,0,2,8,2,20,7,6,0,7,2,1,17,1,6,7,3
2457,0,3,0,5,5,12,6,12,2,2,1,1,6,6,4,1,3,0,2,8,2,20,7,6,0,7,2,1,17,1,6,7,3
2458,0,3,0,5,5,12,5,12,2,2,1,1,6,6,4,1,3,0,2,8,2,20,7,6,0,7,2,1,17,1,6,7,3
2459,0,3,0,5,5,12,6,11,2,2,1,1,6,6,4,1,3,0,2,8,2,20,7,6,0,7,2,1,17,1,6,7,3
2460,0,3,0,5,5,12,5,11,2,2,1,1,6,6,4,1,3,1,3,8,2,20,7,6,0,7,2,1,17,1,6,7,3
2461,0,3,0,5,5,12,5,11,2,2,1,1,6,6,4,1,3,0,3,8,2,20,7,6,0,6,2,1,17,1,6,7,3
2462,1,3,0,5,5,12,5,11,2,2,1,1,6,6,4,1,3,1,3,8,2,20,7,6,0,7,2,1,17,1,6,7,3
2463,1,4,0,5,5,12,5,11,2,2,1,1,6,6,4,1,3,1,3,8,2,20,7,6,0,7,2,1,17,1,6,7,3
2464,1,4,0,5,5,12,5,11,2,2,1,1,6,6,4,0,3,1,3,8,2,19,7,6,0,7,2,2,17,1,6,7,3
2465,1,4,0,6,5,12,6,11,2,2,1,1,6,6,4,1,3,1,2,8,2,19,6,6,0,7,2,2,17,1,6,7,3
2466,1,3,0,6,5,12,6,12,2,2,1,1,6,6,4,1,3,1,2,8,2,19,6,6,0,7,2,2,16,1,6,7,3
2467,2,3,0,6,5,12,6,12,2,2,1,1,6,6,4,1,3,1,2,8,2,19,6,6,0,7,2,2,17,1,6,7,3
2468,2,4,0,6,5,12,6,12,2,2,1,1,6,6,4,1,3,1,2,8,2,19,6,6,0,6,2,2,17,1,6,7,3
2469,2,4,0,6,5,12,6,12,2,2,1,1,7,6,4,1,3,1,2,8,2,19,6,6,0,6,2,2,17,1,6,7,3
2470,2,4,0,6,5,12,5,11,2,2,1,1,7,6,4,1,3,1,2,8,2,19,6,6,0,6,2,2,17,1,6,7,3
2471,2,4,0,6,5,12,5,12,2,2,1,1,7,5,4,1,3,0,2,9,2,19,6,6,0,6,2,2,17,1,6,7,3
2472,2,4,0,6,5,12,5,12,2,2,1,1,7,5,4,1,3,0,2,9,2,19,6,6,0,6,2,2,17,1,6,7,3
2473,2,5,0,6,5,12,5,12,2,2,1,1,7,5,4,1,3,0,2,9,2,19,6,5,0,6,2,2,17,1,6,7,3
2474,1,5,0,6,5,12,5,12,2,2,1,1,7,5,4,1,2,1,3,9,2,19,6,5,0,6,2,2,17,1,7,7,3
2475,0,5,0,6,5,12,5,12,3,2,1,1,7,5,4,1,2,1,2,10,2,19,6,5,0,6,2,2,17,1,7,7,3
2476,1,5,0,6,5,12,4,11,2,2,1,1,7,5,4,1,2,1,3,10,2,19,6,5,0,7,2,2,17,1,7,7,3
2477,1,5,0,6,5,12,5,11,2,2,1,1,7,5,4,1,3,0,3,10,2,19,6,5,0,7,2,2,17,1,7,7,3
2478,1,5,0,6,5,12,5,11,2,2,1,1,7,5,4,1,3,1,3,10,2,19,6,6,0,8,2,2,17,1,7,7,3
2479,1,5,0,6,5,12,5,11,2,2,1,1,6,5,4,1,3,1,3,10,2,19,6,6,0,8,2,2,17,1,7,7,3
2480,1,5,0,6,5,12,5,12,2,2,1,1,6,5,4,1,3,0,3,10,2,19,6,6,0,7,2,2,17,1,7,7,3
2481,1,5,0,6,5,12,5,12,2,2,1,1,6,5,4,1,3,1,3,10,2,19,6,6,0,7,2,2,17,1,7,7,3
2482,1,5,0,6,5,12,5,12,2,2,1,1,6,5,4,1,3,0,3,10,2,20,6,6,0,7,2,2,17,1,7,7,3
2483,1,6,0,6,5,12,5,12,2,2,1,1,6,5,4,1,3,1,3,10,2,20,6,6,0,7,2,2,17,1,7,7,3
2484,1,6,0,6,5,12,5,12,2,2,1,1,6,5,4,1,3,1,3,10,2,19,6,6,0,7,2,2,17,1,7,7,3
2485,1,6,0,6,5,12,5,12,2,2,1,1,6,5,4,1,3,1,3,10,2,19,6,6,0,7,2,2,17,1,7,7,3
2486,0,6,0,6,5,12,5,12,2,2,1,1,6,6,4,1,3,1,3,10,2,20,6,6,0,7,2,2,17,0,7,7,3
2487,1,6,0,6,5,12,5,12,2,2,1,1,6,6,4,1,3,1,3,10,2,20,6,6,0,7,2,2,17,1,7,7,3
2488,1,5,0,6,5,12,5,12,2,1,1,1,6,5,4,0,3,1,3,10,2,20,6,6,0,7,2,2,17,1,7,7,3
2489,1,4,0,6,5,12,5,12,2,1,1,1,6,5,4,0,3,1,3,10,2,20,6,6,0,7,2,2,17,1,7,7,3
2490,1,4,0,6,5,12,5,12,2,2,1,1,6,5,4,1,3,1,3,10,2,20,6,6,0,7,2,2,17,1,7,7,3
2491,1,4,0,6,5,12,5,12,2,2,1,0,6,5,4,1,3,1,3,10,2,20,6,6,0,7,2,2,17,1,7,7,3
2492,1,4,0,6,5,12,6,12,2,2,1,0,6,5,4,1,3,1,3,10,2,20,6,6,0,8,2,2,17,1,7,7,3
2493,1,4,0,6,5,12,6,12,2,1,1,0,6,5,4,1,3,1,3,10,2,20,7,6,0,7,2,2,17,1,7,7,3
2494,1,4,0,6,5,11,6,12,2,1,1,0,6,5,4,1,3,1,3,10,2,20,7,6,0,7,2,2,17,1,7,7,3
2495,1,4,0,6,5,11,6,12,2,1,1,0,6,5,4,1,3,1,3,10,2,20,7,5,0,7,2,2,17,1,7,7,3
2496,1,4,0,6,5,11,6,12,2,1,1,1,6,5,4,1,3,1,3,10,2,20,7,5,0,7,2,2,17,1,7,7,3
2497,1,4,0,6,5,11,6,12,2,1,1,1,6,6,4,1,3,1,3,10,2,20,7,5,0,7,2,2,17,0,7,7,3
2498,1,4,0,5,5,11,6,12,2,1,1,1,7,6,4,0,3,1,3,10,2,20,7,5,0,7,2,2,17,0,7,7,3
2499,1,4,0,5,5,11,6,12,2,1,1,1,6,6,4,0,3,1,3,10,2,20,7,5,0,7,2,2,17,1,7,7,3
2500,1,4,0,5,5,11,6,12,2,1,1,1,6,6,4,0,3,1,3,10,2,20,7,5,0,7,2,2,17,1,7,7,3
2501,1,4,0,6,5,11,6,12,2,1,1,1,6,6,4,0,3,1,3,10,2,20,7,5,0,7,2,2,17,1,7,7,3
2502,1,4,0,6,5,11,6,12,2,1,1,0,6,6,4,0,3,1,3,10,2,20,7,5,0,7,2,2,17,1,7,7,3
